,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
154,2.04,51.464675473865604,44.91671453187824,24.066628374497412,0.0,30,36111951400,13.8,37091,56667,1794,1961.5521181716833,97.0,3.0,3590,48.0,0.8356545961002786
155,2.17,48.34992142482976,41.06862231534836,16.291251964379256,1.990570979570456,260,36007001700,11.8,30851,44111,2175,1945.2572413793107,87.8,12.2,4158,37.3,6.253006253006253
156,2.48,34.26640926640926,27.50965250965251,15.73359073359073,2.3166023166023164,23,36007012201,0.9,63000,78671,1174,1950.6158432708692,88.2,11.8,2643,44.5,0.8702232311766931
157,2.02,54.151084517576656,40.16454749439042,8.227374719521316,0.0,3,36007013100,5.0,37054,48756,1524,1945.3208661417325,87.7,12.3,2715,35.5,0.11049723756906078
158,1.32,92.46794871794873,83.33333333333334,25.320512820512814,0.0,21,36007001200,17.1,16308,21641,991,1946.9369323915241,63.0,37.0,831,44.3,2.527075812274368
159,1.98,49.54616588419405,41.31455399061033,12.613458528951487,0.0,769,36061016500,2.9,178666,300534,3853,1927.3082014015051,82.9,17.1,6323,45.2,12.16194844219516
160,2.99,40.566514921598376,30.854830551340413,11.836115326251896,3.2119372787051086,3294,36061027900,11.3,45867,58115,4250,1935.8814117647062,93.0,7.0,11803,35.7,27.908158942641702
161,1.78,70.5246913580247,56.944444444444436,9.722222222222225,0.0,171,36061011203,3.8,128793,232439,1204,1964.4127906976746,53.8,46.2,1154,38.5,14.818024263431543
162,2.33,41.770933589990385,39.30060956047481,13.410330445941607,1.700352903432788,619,36061018400,11.3,23703,47062,3340,1968.510479041916,93.3,6.7,7258,37.3,8.528520253513365
163,2.45,31.401684001981177,24.814264487369986,12.283308568598313,0.941059930658742,47,36033950200,8.1,46114,54185,2293,1965.9223724378546,88.1,11.9,4959,40.9,0.9477717281710022
164,2.31,31.462741490340385,27.828886844526213,9.797608095676171,1.103955841766329,0,36033950400,3.5,55677,64757,2450,1953.905306122449,88.7,11.3,5051,39.6,0.0
165,2.3,39.396019217570355,31.84625943719973,13.383665065202472,1.4413177762525735,13,36033950900,3.1,53856,75966,2081,1949.4384911100437,70.0,30.0,3468,44.2,0.3748558246828143
166,2.15,38.87240356083086,30.168150346191894,7.81404549950544,0.0,0,36033951200,12.5,60542,78934,1224,1954.6037581699347,82.6,17.4,2196,44.7,0.0
167,2.19,33.670033670033675,24.017957351290683,8.978675645342314,1.2345679012345678,46,36033950800,3.9,67731,78200,1862,1959.3515037593986,47.9,52.1,2580,34.7,1.7829457364341086
168,2.45,34.235552304316016,30.504754937820053,12.948061448427213,0.0,33,36043011302,7.9,50292,63235,1544,1971.317357512953,88.5,11.5,3359,46.3,0.9824352485858886
169,2.25,41.630434782608695,33.15217391304348,5.326086956521738,0.6521739130434783,0,36033951000,4.8,47381,70779,1413,1947.1114649681529,65.1,34.9,2108,40.6,0.0
170,2.65,27.437056165267915,21.30406714009038,10.716591349257586,3.0342156229825696,31,36043010202,10.6,62852,71635,1671,1967.1029323758228,92.7,7.3,4124,44.2,0.7516973811833172
171,2.5,36.67247386759582,29.703832752613238,17.247386759581882,1.9163763066202089,17,36043011002,7.9,45855,55541,1594,1967.1706398996241,72.0,28.0,2903,44.3,0.5856011023079573
172,2.65,27.964300892477695,22.22694432639184,11.72970675733107,0.5949851253718658,26,36043010100,4.4,57527,68301,2871,1961.700626959248,82.0,18.0,6303,43.4,0.41250198318261144
173,2.43,36.416184971098254,29.76878612716763,15.462427745664739,0.0,9,36043010502,4.3,52125,63914,717,1966.1150627615064,96.5,3.5,1687,49.8,0.5334914048606995
174,2.7,26.516329704510106,20.8398133748056,12.908242612752721,0.6220839813374806,21,36043010900,5.3,65064,75365,1490,1961.5426174496647,86.3,13.7,3467,43.4,0.6057109893279493
175,2.46,49.226305609284324,33.36557059961315,20.502901353965186,4.6421663442940035,57,36043010501,9.1,48068,49327,1188,1934.003367003367,87.0,13.0,2578,38.8,2.2110162916989915
176,2.67,32.46684350132626,25.35809018567639,10.238726790450928,2.281167108753316,18,36043010300,6.7,65531,68624,2085,1942.5047961630694,90.4,9.6,5144,39.3,0.3499222395023328
177,2.36,44.84498918529199,35.255948089401585,15.933669790915644,1.0814708002883922,0,36043010400,10.1,40243,50220,1714,1935.4684947491248,80.9,19.1,3295,39.1,0.0
178,2.64,30.997150997151,27.52136752136752,14.529914529914533,2.507122507122507,43,36043011400,6.8,52284,72168,2164,1964.222273567468,81.1,18.9,4644,43.7,0.9259259259259258
179,2.4,42.302052785923756,32.184750733137825,13.416422287390027,0.0,36,36043010201,8.7,49394,60463,1609,1936.700124300808,84.8,15.2,3276,45.6,1.098901098901099
180,2.56,38.01047120418848,33.29842931937173,14.554973821989527,1.3612565445026177,15,36043011001,8.9,46949,56581,1043,1934.2051773729627,91.6,8.4,2463,36.1,0.6090133982947624
181,2.64,28.57142857142857,24.489795918367342,6.997084548104956,0.0,3,36043011301,2.6,81944,84083,829,1954.174306393245,82.8,17.2,1824,52.0,0.1644736842105263
182,2.22,44.12751677852349,42.072147651006716,13.548657718120804,0.8389261744966443,51,36043011200,5.0,48147,56741,2909,1942.0180474389826,82.0,18.0,5934,38.1,0.8594539939332658
183,2.17,49.24731182795699,32.15053763440861,19.139784946236556,2.043010752688172,38,36043011100,7.9,39755,50061,1167,1937.1349614395886,79.7,20.3,2048,42.3,1.85546875
184,2.31,39.472206625491296,32.846715328467155,18.865805727119593,2.5828186412128016,21,36069050301,3.8,54814,69514,1967,1948.4578037620745,90.5,9.5,4297,50.0,0.4887130556202001
185,2.36,33.25867861142217,28.723404255319156,15.22956326987682,1.3997760358342666,23,36069051300,4.9,59286,76387,2361,1962.3856416772555,75.6,24.4,4254,48.6,0.5406676069581571
186,2.22,39.4774011299435,36.01694915254237,23.658192090395477,0.4943502824858758,92,36069051500,5.4,55595,71107,1528,1967.2915575916231,92.7,7.3,3205,48.3,2.8705148205928235
187,2.49,27.943405760485096,23.648307225871648,10.156644770085899,1.4148559878726632,18,36069052000,2.8,65792,72813,3138,1959.6698534098155,63.1,36.9,4932,50.5,0.36496350364963503
188,2.46,31.86813186813186,28.123728123728124,11.396011396011396,4.761904761904762,108,36069050202,1.7,76365,91274,2540,1984.7732283464566,96.7,3.3,6086,37.3,1.7745645744331253
189,2.23,50.95029239766082,38.66959064327485,23.09941520467836,1.5350877192982455,30,36069050800,9.0,43846,71999,1422,1954.0147679324893,96.2,3.8,3115,41.4,0.9630818619582664
190,2.17,49.18200408997954,42.22903885480573,10.429447852760736,1.0224948875255624,20,36069051100,3.3,42179,63194,1134,1942.5899470899471,86.2,13.8,2141,32.7,0.9341429238673516
191,2.7,31.400966183574877,24.074074074074073,10.225442834138486,0.0,48,36069051200,4.8,65833,67292,1335,1966.7089887640452,93.0,7.0,3727,43.0,1.2878991145693586
192,2.31,35.49019607843137,28.03921568627451,11.372549019607847,3.92156862745098,51,36069052200,4.4,51196,61949,1251,1953.11790567546,81.5,18.5,2375,52.6,2.1473684210526316
193,2.56,39.52470293933709,36.08505315822389,11.507191994996871,3.689806128830519,1305,36005042902,18.1,31678,44933,1647,1947.338190649666,97.1,2.9,4205,34.5,31.03448275862069
194,2.76,32.69140441521841,30.01409112259277,8.313762329732269,2.254579614842649,1179,36005033000,14.7,38023,44992,2238,1948.9459338695265,95.1,4.9,5885,39.0,20.033984706881903
195,3.27,22.840769545640608,17.928776094965208,8.432255423659432,1.9238641015145312,1105,36005035800,11.1,80979,93097,2551,1954.871226969816,95.8,4.2,8054,37.2,13.719890737521728
196,2.46,48.93617021276596,47.843588269120175,22.7142035652674,0.4600345025876941,520,36005037100,7.2,27925,49533,1828,1960.304157549234,95.1,4.9,4322,37.3,12.031466913465987
197,2.8,38.59020310633214,36.67861409796894,10.03584229390681,1.0752688172043012,927,36005038500,13.2,20466,35516,1829,1948.8105522143246,91.5,8.5,4757,28.2,19.48707168383435
198,2.65,40.29781293624941,32.85248953001396,7.445323406235459,0.8841321544904607,1393,36005042100,14.0,34827,49674,2300,1949.8239130434783,93.4,6.6,5763,30.1,24.171438486899184
199,2.05,51.72413793103448,37.93103448275862,14.456233421750664,0.9283819628647214,115,36005045101,3.1,80833,91932,842,1936.3586698337285,89.5,10.5,1544,38.2,7.448186528497409
200,2.49,37.57009345794393,32.585669781931465,16.13707165109034,0.0,221,36005011800,5.5,84063,97027,1649,1949.4126743480897,97.3,2.7,5400,32.5,4.092592592592593
201,2.93,34.036433365292424,19.079578139980825,4.697986577181208,3.64333652924257,543,36005020400,9.7,50275,61235,1099,1942.916742493176,94.9,5.1,3091,35.7,17.56713037851828
202,2.48,35.09090909090909,29.90909090909091,10.818181818181818,0.0,382,36005024800,9.7,58553,77903,1189,1956.2624053826746,92.5,7.5,3053,42.9,12.512283000327546
203,2.85,31.843575418994412,29.608938547486037,6.021104903786467,1.4276846679081316,1102,36005040800,19.2,31685,45332,1691,1947.7850384387937,95.3,4.7,4595,29.9,23.98258977149075
204,3.28,31.30016051364366,30.57784911717496,6.099518459069022,2.0064205457463884,794,36005048400,8.9,73600,93979,1327,1960.6823662396384,93.9,6.1,4126,39.9,19.243819680077557
205,2.65,40.05201560468141,33.940182054616386,7.152145643693109,1.820546163849155,563,36005024700,6.4,44973,49841,784,1962.4375,98.1,1.9,2037,35.8,27.63868433971527
206,2.14,45.51809210526316,40.707236842105274,17.475328947368418,1.6447368421052633,291,36005026602,9.5,57386,61201,2620,1951.6202290076333,92.8,7.2,5207,40.7,5.588630689456501
207,3.22,26.802884615384606,24.038461538461537,8.653846153846152,4.206730769230768,463,36005036400,5.1,61071,80841,945,1942.584656084656,88.0,12.0,2688,38.0,17.22470238095238
208,2.26,46.772228989037764,39.09866017052375,16.56516443361754,0.0,242,36005044902,5.9,66705,82270,886,1942.6828442437925,92.7,7.3,1876,38.4,12.899786780383796
209,2.75,29.918699186991873,26.883468834688344,12.19512195121951,2.1138211382113816,1347,36005022300,11.1,26537,34546,1884,1942.57059447983,97.9,2.1,5078,36.7,26.526191413942495
210,2.67,36.76092544987147,35.98971722365039,13.753213367609256,1.9280205655526992,197,36005025400,7.3,50735,66616,837,1942.4510155316607,93.0,7.0,2097,37.1,9.394372913686217
211,2.19,44.98567335243553,38.68194842406878,11.318051575931232,0.8595988538681949,434,36005029600,6.1,56250,83165,738,1961.0487804878048,94.6,5.4,1592,34.4,27.261306532663315
212,2.84,34.82142857142857,32.27040816326531,16.836734693877553,4.081632653061225,456,36005037600,15.4,51250,74642,837,1954.173835125448,93.7,6.3,2319,37.3,19.663648124191464
213,2.7,37.98303487276154,36.09802073515552,10.65032987747408,7.257304429783224,448,36005002701,7.5,20599,27448,1092,1950.3882783882784,97.2,2.8,2868,27.1,15.620641562064156
214,2.68,43.68583162217659,43.17248459958933,10.061601642710473,4.6714579055441465,1204,36005006500,11.4,23737,32185,2027,1965.2178095707943,96.1,3.9,5312,30.5,22.665662650602407
215,2.9,39.44591029023747,28.364116094986812,6.530343007915567,0.5936675461741424,728,36005015700,12.4,33864,49913,1603,1974.6091703056768,94.6,5.4,4427,29.6,16.444544838491076
216,3.1,34.76027397260274,23.24486301369863,10.017123287671232,0.5993150684931506,1477,36005006700,13.0,22662,75907,2431,1948.7924722336486,96.1,3.9,7256,31.0,20.355567805953694
217,2.6,40.51067073170731,32.27896341463415,11.6234756097561,4.839939024390244,1382,36005040702,10.1,36462,45796,2762,1945.6698044895004,95.0,5.0,6891,30.9,20.055144391234943
218,2.8,42.45430809399478,38.17232375979112,10.861618798955613,3.0287206266318534,946,36005038000,13.8,34659,45250,2032,1958.1518208661414,94.2,5.8,5378,31.5,17.590182223875047
219,3.02,33.33333333333333,30.816640986132512,10.939907550077043,8.577298407806882,1646,36005002500,8.3,24530,38060,2088,1946.6479885057474,93.2,6.8,5887,32.3,27.959911669780873
220,1.73,61.50256649556696,56.696220251983206,32.804479701353245,0.8399440037330844,101,36005006100,9.2,46554,55651,2328,1960.659793814433,92.1,7.9,3697,49.6,2.731944820124425
221,2.68,42.24137931034483,35.668103448275865,10.237068965517242,1.1853448275862069,1423,36005022701,11.4,31214,45946,1898,1946.7618545837727,97.8,2.2,5194,32.5,27.396996534462843
222,2.49,54.17396380618797,41.155866900175134,9.457092819614713,1.8096906012842968,341,36047029500,4.9,58951,90608,1970,1928.3629441624369,87.0,13.0,4266,33.3,7.993436474449132
223,2.36,44.302721088435376,38.265306122448976,10.58673469387755,0.0,500,36047030700,13.4,23339,35402,2439,1941.6350963509635,96.4,3.6,5544,29.1,9.018759018759019
224,2.87,36.38814016172507,30.862533692722373,5.3908355795148255,4.447439353099731,325,36047030900,8.0,44048,59932,796,1952.4836683417086,93.2,6.8,2126,33.5,15.28692380056444
225,2.47,54.24430641821946,30.98688750862664,8.488612836438923,2.9675638371290542,350,36047031702,6.1,72464,88661,1706,1932.5999413833526,84.9,15.1,3589,30.6,9.752020061298412
226,1.9,59.472049689441,52.562111801242246,11.723602484472051,0.0,449,36047032700,12.5,40339,66824,1389,1928.2940964722825,92.7,7.3,2465,43.4,18.215010141987833
227,2.84,28.984575835475574,18.83033419023136,6.683804627249358,1.0282776349614395,631,36047033600,3.1,82049,100183,1928,1941.530601659751,80.7,19.3,4479,42.6,14.087966063853537
228,2.27,34.365325077399376,31.424148606811148,22.136222910216716,6.965944272445821,148,36047034000,14.1,20372,30085,693,1962.465367965368,93.2,6.8,2210,61.3,6.6968325791855206
229,2.51,39.032730825598435,35.3199804592086,11.919882755251589,0.6350757205666829,522,36047034300,8.3,24008,48847,2256,1943.3962765957447,90.7,9.3,5235,34.8,9.97134670487106
230,2.61,33.3764553686934,30.077619663648125,14.294954721862869,1.2289780077619663,385,36047038800,3.0,64063,78423,1599,1945.000938086304,96.7,3.3,4040,32.1,9.52970297029703
231,3.22,48.72,27.68,10.48,6.0,732,36047039500,15.4,54667,67746,1427,1939.6580238262088,87.6,12.4,4076,31.1,17.958783120706574
232,2.74,48.95908111988514,33.811916726489585,10.624551328068916,2.8715003589375447,342,36047039900,12.2,47708,57666,1524,1930.267716535433,91.4,8.6,3822,30.7,8.948194662480377
233,3.04,21.80851063829788,19.25531914893617,11.170212765957446,2.872340425531915,421,36047040200,8.2,50446,69125,997,1934.5511534603809,94.3,5.7,2857,38.9,14.735736786839343
234,2.67,41.85692541856925,24.96194824961948,1.9025875190258752,0.0,648,36047040900,6.0,49083,58469,1440,1937.59375,91.3,8.8,3534,29.8,18.33616298811545
235,3.3,18.05157593123209,14.469914040114613,6.160458452722063,8.166189111747851,187,36047041600,8.0,58250,100229,800,1935.75,87.3,12.8,2304,32.5,8.116319444444445
236,2.95,23.84751773049645,20.921985815602838,9.308510638297873,3.191489361702128,553,36047040000,7.3,51979,68925,1175,1930.4489361702126,96.0,4.0,3325,40.3,16.63157894736842
237,2.9,51.464128843338216,22.98682284040996,5.490483162518302,3.587115666178624,1029,36047042300,9.1,67262,74698,1469,1954.6872021783527,93.0,7.0,4222,28.2,24.37233538607295
238,2.96,31.519090170593014,24.12672623883022,14.703493095044678,2.5995125913891144,900,36047042400,4.0,50281,73878,1433,1932.2704117236567,85.9,14.1,3641,39.2,24.718483932985443
239,3.33,25.310734463276834,24.18079096045198,14.124293785310734,0.0,153,36047044200,3.8,74306,144365,920,1944.2891304347827,96.2,3.8,2950,31.3,5.186440677966102
240,3.17,24.195470798569733,23.361144219308706,14.541120381406436,0.0,150,36047045200,3.1,64950,95789,953,1945.2838405036725,88.0,12.0,2658,28.9,5.643340857787811
241,3.41,26.25418060200669,25.25083612040134,15.217391304347828,2.508361204013378,104,36047046202,4.4,54914,107501,645,1933.2193798449607,92.7,7.3,2041,26.5,5.095541401273886
242,4.2,17.850467289719628,11.869158878504672,8.69158878504673,0.0,767,36047047800,2.5,63393,79202,1142,1950.787215411559,93.7,6.3,4538,25.5,16.901718818862935
243,3.51,26.981132075471695,20.849056603773587,12.358490566037734,0.0,1043,36047048000,7.5,31918,58350,1132,1952.958480565371,93.6,6.4,3883,28.7,26.860674736028844
244,2.18,64.84149855907782,33.57348703170029,13.112391930835733,0.7204610951008645,520,36047048100,6.3,84271,102794,1444,1947.2219529085876,96.1,3.9,3066,32.5,16.96020874103066
245,2.74,37.22194760257044,22.09589718240237,2.6693030153237767,4.201680672268908,1025,36047050600,6.8,55272,68184,2069,1936.4888835186082,97.8,2.2,5653,33.2,18.131965328144346
246,1.76,68.43205574912892,48.57142857142857,6.411149825783973,0.0,535,36047051700,1.8,116705,147947,1465,1967.9938566552898,98.0,2.0,2529,32.8,21.154606563859232
247,2.28,38.5222381635581,31.922525107604017,9.469153515064562,1.2195121951219512,411,36047051800,4.7,57424,100068,1522,1935.9086727989486,91.6,8.4,3188,41.3,12.892095357590966
248,3.02,29.697396199859252,18.156228008444764,4.22237860661506,0.0,738,36047052000,6.5,65288,96878,1495,1935.9046822742475,95.1,4.9,4297,34.1,17.174773097509892
249,2.76,33.60242179616549,28.557013118062567,16.44803229061554,3.0272452068617564,275,36047053200,12.9,66513,97120,1040,1943.5432692307693,95.3,4.7,2740,37.4,10.036496350364963
250,2.59,38.550247116968706,33.607907742998364,14.168039538714993,0.7138934651290499,940,36047054600,7.2,49798,64741,1954,1941.609518935517,93.2,6.8,4730,38.8,19.873150105708245
251,2.17,46.02048857368007,39.63750985027581,14.026792750197007,0.0,294,36047014200,8.5,57096,79818,1439,1938.832870048645,88.2,11.8,2755,40.1,10.671506352087114
252,3.16,47.032967032967036,20.76923076923077,1.7582417582417582,2.912087912087912,1425,36047043700,5.8,58083,75882,1992,1938.1892570281125,91.4,8.6,5795,30.1,24.59016393442623
253,2.87,36.43410852713177,23.410852713178297,7.441860465116278,1.937984496124031,784,36047043900,10.2,41250,66580,1362,1937.044052863436,94.7,5.3,3706,35.0,21.154883971937398
254,2.69,48.704389212057116,27.55156002115283,9.04283447911158,2.3268112109994705,1208,36047044100,11.5,47641,64169,2017,1936.370599900843,93.8,6.2,5094,32.0,23.714173537495093
255,2.77,36.68341708542713,36.68341708542713,18.927973199329983,0.0,209,36047044400,4.0,47616,79638,1335,1947.1966292134832,89.4,10.6,3310,35.9,6.314199395770393
256,3.0,32.600732600732606,29.304029304029307,23.260073260073263,0.0,263,36047045400,3.9,60500,98456,603,1936.7222222222226,90.5,9.5,1645,37.4,15.987841945288753
257,2.27,52.51184834123222,51.18483412322274,37.44075829383886,0.0,207,36047046201,7.5,29539,61195,1122,1955.2843137254904,94.0,6.0,2399,43.3,8.628595248020009
258,4.43,16.32,16.32,10.56,0.0,165,36047046400,0.6,57639,72932,730,1945.0068493150684,85.6,14.4,2768,18.4,5.960982658959538
259,2.7,34.51635351426583,25.12178148921364,12.038970076548365,0.0,389,36047050000,4.4,94232,132721,1577,1940.222257450856,91.1,8.9,3918,38.5,9.928534966819806
260,2.34,32.71255060728745,29.55465587044534,7.28744939271255,4.615384615384616,481,36047077200,4.2,57831,83183,1257,1931.5898965791569,98.2,1.8,2896,39.9,16.60911602209945
261,2.88,33.09143686502177,25.1088534107402,9.724238026124818,0.0,153,36047075600,4.7,106875,138306,726,1935.1611570247933,94.9,5.1,1996,37.4,7.665330661322645
262,3.12,23.52331606217617,17.409326424870468,9.32642487046632,7.046632124352331,320,36047072200,9.7,68147,84463,1021,1951.9387855044074,94.5,5.5,3014,39.5,10.617120106171201
