,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
78,2.34,39.170731707317074,35.3170731707317,12.780487804878051,2.4390243902439024,25,36029000600,4.6,55548,61544,2163,1937.83795654184,94.8,5.2,4805,35.8,0.5202913631633715
79,2.34,36.0146252285192,21.937842778793417,8.043875685557587,0.0,93,36029000900,11.0,54697,59101,1125,1938.4733333333331,97.2,2.8,2567,32.5,3.62290611608882
80,2.19,43.43185550082103,40.64039408866995,16.174055829228244,2.380952380952381,0,36029003400,10.4,23922,39292,1617,1935.4109461966605,75.3,24.7,2684,36.6,0.0
81,2.79,28.880866425992775,23.28519855595668,3.9711191335740073,8.935018050541517,7,36029003800,16.9,20278,31603,1322,1935.6822995461425,83.8,16.2,3111,27.8,0.22500803600128574
82,2.32,44.820636839983884,30.390971382507054,8.262797259169691,3.990326481257558,334,36029004700,15.4,36020,41731,2967,1929.968486686889,83.6,16.4,5799,30.7,5.75961372650457
83,2.05,64.548802946593,40.699815837937386,7.274401473296501,2.5782688766114177,64,36029005000,3.1,60469,62213,1236,1939.7038834951456,87.9,12.1,2244,37.1,2.8520499108734403
84,2.13,51.7259978425027,38.61920172599785,8.468176914778857,1.2944983818770228,141,36029005400,2.5,61016,99676,2038,1936.4739941118744,91.0,9.0,3960,39.0,3.5606060606060606
85,2.07,51.70199100834939,34.55362877328195,0.7064868336544637,0.5780346820809248,1070,36047055500,4.7,136689,176104,3529,1982.9063474071972,88.2,11.8,6431,33.9,16.638158917742185
86,2.11,64.63298379408961,35.843660629170635,6.196377502383222,2.2878932316491896,283,36047055700,6.4,87361,146555,1081,1955.5832562442185,97.0,3.0,2214,33.7,12.782294489611562
87,1.94,68.06083650190115,42.45880861850444,6.970849176172369,0.0,238,36047056900,3.4,81691,118468,844,1936.5793838862562,93.5,6.5,1537,33.7,15.484710474951205
88,2.41,29.34547030775899,29.34547030775899,14.087559601213698,2.6874729085392284,578,36047057200,16.7,18310,26847,2368,1947.9227195945944,97.4,2.6,5551,33.8,10.41253828139074
89,2.42,53.96825396825397,27.07749766573296,6.442577030812324,0.0,259,36047057300,6.4,82448,103462,1226,1937.8646003262647,87.4,12.6,2593,35.1,9.988430389510219
90,1.85,64.48863636363636,48.48484848484848,7.6231060606060606,0.0,609,36047057500,4.1,72656,89036,2112,1946.0880681818185,100.0,0.0,3935,36.1,15.476493011435831
91,2.98,29.978813559322035,29.34322033898305,15.889830508474574,0.0,818,36047058200,3.4,49750,61056,1072,1933.7910447761194,88.1,11.9,2812,32.5,29.089615931721198
92,2.69,32.80381254964257,26.92613185067514,11.278792692613184,0.6354249404289118,630,36047059800,10.2,67279,89198,1365,1955.0274725274728,92.2,7.8,3391,38.7,18.57859038631672
93,2.18,51.715374841169,41.42312579415503,12.770012706480305,2.096569250317662,918,36047060800,5.8,51111,74310,1735,1969.149567723343,90.7,9.3,3432,41.0,26.74825174825175
94,2.55,39.54619124797407,31.76661264181523,19.773095623987032,0.0,46,36047063200,11.8,74250,80322,737,1954.601763907734,83.7,16.3,1588,49.7,2.8967254408060454
95,3.58,20.236686390532547,16.923076923076927,2.366863905325444,3.1952662721893486,203,36047064400,2.4,88750,109344,934,1931.5556745182014,90.5,9.5,3030,30.5,6.699669966996699
96,2.78,29.88826815642458,28.212290502793298,14.94413407821229,7.402234636871508,166,36047065800,7.4,81406,104366,774,1934.861757105943,92.5,7.5,1992,46.6,8.333333333333332
97,3.23,21.549295774647884,17.74647887323944,13.098591549295776,2.676056338028169,80,36047066000,5.9,100978,141433,759,1933.9703557312253,93.5,6.5,2295,42.2,3.485838779956427
98,3.06,28.375527426160325,24.47257383966245,12.447257383966244,1.1603375527426159,355,36047067000,9.7,80417,100320,1052,1955.170152091255,90.1,9.9,2897,40.0,12.254055919917157
99,3.54,19.52380952380953,14.444444444444445,5.396825396825397,0.7936507936507936,157,36047069000,8.5,101146,129167,667,1943.5929535232385,94.5,5.5,2234,37.6,7.027752909579229
100,3.7,11.344019728729966,9.617755856966706,3.45252774352651,4.932182490752158,378,36047069200,8.3,107264,109773,849,1949.505889281508,95.5,4.5,3000,34.4,12.6
101,2.28,36.63003663003663,34.24908424908425,14.468864468864469,0.5952380952380952,747,36047035900,12.8,30096,35644,2357,1937.0986423419602,92.7,7.3,5337,35.3,13.99662731871838
102,1.86,49.00662251655629,47.01986754966889,34.738109572546655,1.0836845273931366,622,36047036001,11.8,21750,51369,1829,1945.0768179332972,90.8,9.2,3090,57.6,20.129449838187703
103,2.42,50.35523978685614,45.115452930728246,19.449378330373,1.8650088809946712,408,36047036100,10.0,28960,35879,1172,1955.0511945392489,96.1,3.9,2973,39.6,13.723511604439958
104,2.55,37.40412979351033,36.75516224188791,14.985250737463126,8.672566371681416,654,36047036300,6.9,31075,43946,1860,1964.64623655914,91.1,8.9,4331,37.5,15.100438697760332
105,3.28,11.291165708311553,9.670674333507579,6.7956089911134345,1.0454783063251438,525,36059519200,5.2,112125,125989,2040,1953.1936274509806,93.8,6.2,6269,45.3,8.374541394161747
106,2.79,13.928273561301086,12.093411175979982,7.756463719766472,0.0,142,36059519703,3.4,153140,180027,1232,1959.8417207792209,97.3,2.7,3344,49.8,4.246411483253588
107,3.13,22.19482120838471,17.50924784217016,10.974106041923552,0.0,169,36059519801,4.1,128393,146366,871,1958.9982778415613,93.1,6.9,2539,41.3,6.656163844033084
108,3.02,20.166898470097358,16.342141863699588,10.292072322670377,0.6258692628650904,231,36059520002,5.8,108553,118020,1537,1954.876057254392,93.6,6.4,4356,44.4,5.303030303030303
109,3.09,18.754988028731045,14.285714285714285,9.417398244213887,1.8355945730247407,54,36059520800,4.0,119861,137967,1362,1956.1248164464025,92.0,8.0,3888,42.1,1.3888888888888888
110,3.17,21.205821205821206,14.760914760914762,6.964656964656965,2.1829521829521834,21,36059521200,3.9,112019,132082,1026,1954.6169590643274,93.8,6.2,3058,42.1,0.6867233485938522
111,3.02,18.569636135508155,15.934755332496865,15.119196988707651,0.0,92,36059521700,6.4,123274,149504,1696,1959.7299528301885,94.0,6.0,4820,45.0,1.9087136929460582
112,3.16,15.201314708299096,11.99671322925226,8.134757600657354,2.6294165981922757,174,36059521801,3.9,126644,134635,1268,1957.6821766561513,96.0,4.0,3854,41.7,4.514789828749351
113,1.77,59.46183094472068,56.65399239543726,32.87510968119333,0.0,699,36059300700,6.6,74598,96918,3536,1958.925339366516,96.7,3.3,6260,52.5,11.166134185303514
114,2.41,36.19791666666667,33.07291666666667,15.416666666666668,0.26041666666666663,268,36059302000,2.6,118857,213838,2079,1961.9506974506974,92.4,7.6,4886,46.6,5.485059353254195
115,2.97,21.548821548821543,18.51851851851852,10.493827160493826,0.5050505050505051,190,36059302400,3.6,113889,130331,1859,1954.3224852071005,95.9,4.1,5294,45.9,3.5889686437476387
116,3.3,16.770538243626063,14.5042492917847,2.8895184135977336,0.0,793,36059303000,3.0,116199,123147,1774,1947.7722660653892,99.5,0.5,5821,41.7,13.623088816354578
117,3.46,14.07884151246983,10.780370072405471,7.884151246983105,1.4481094127111829,222,36059303900,2.4,140819,147010,1243,1956.45494770716,100.0,0.0,4337,42.1,5.11874567673507
118,3.13,16.09862218999275,14.430746918056565,8.049311094996375,0.8701957940536621,43,36059404600,5.1,129896,157973,1439,1941.932244614316,95.8,4.2,4328,43.3,0.9935304990757856
119,3.86,13.387978142076507,12.226775956284154,3.278688524590164,3.620218579234973,911,36059404901,6.9,104792,117815,1533,1950.5345727332028,95.5,4.5,5652,40.0,16.118188251946215
120,3.36,19.584775086505193,16.678200692041518,9.965397923875432,0.6228373702422145,430,36059406001,2.5,100212,115520,1486,1945.1904441453567,97.2,2.8,4868,41.7,8.833196384552178
121,2.93,22.96360485268631,18.80415944540728,10.181975736568457,2.859618717504333,504,36059518501,5.3,174559,237930,2415,1973.0018633540371,95.6,4.4,6901,45.5,7.303289378350963
122,2.29,45.89733982765081,42.75009366804046,21.69351817159985,0.674409891345073,334,36059518000,5.1,92952,139491,3052,1952.6602228047186,87.5,12.5,6104,46.3,5.471821756225426
123,3.08,12.624113475177305,11.985815602836881,9.148936170212766,2.1985815602836882,325,36059518400,4.6,159474,206926,1457,1965.725806451613,96.8,3.2,4474,43.7,7.2641931157800625
124,3.08,21.17310443490701,17.739628040057227,13.447782546494992,2.4320457796852653,291,36059519400,3.6,114821,123802,1499,1951.451300867245,93.3,6.7,4306,44.8,6.758012076172783
125,2.6,24.84220018034265,22.40757439134355,18.575293056807933,0.2254283137962128,231,36059301000,2.3,158864,272328,2404,1965.0191347753744,92.3,7.7,5829,50.5,3.9629439011837366
126,2.79,24.785165083672553,21.031207598371772,13.658977838082313,0.04522840343735866,686,36059301200,3.1,142679,215231,2419,1945.099007854485,91.4,8.6,6168,41.4,11.121919584954604
127,3.49,7.397959183673469,6.887755102040815,5.994897959183673,0.0,129,36059301700,6.0,250001,350541,801,1940.4950062421967,97.9,2.1,2739,41.8,4.70974808324206
128,3.04,20.89407191448008,17.49271137026239,10.787172011661806,3.4013605442176877,289,36059303301,3.8,133681,167244,1081,1936.882053654024,95.2,4.8,3134,42.5,9.221442246330568
129,3.21,14.658385093167704,14.161490683229813,9.192546583850932,0.0,79,36059303400,4.2,156397,233941,805,1942.2962732919254,100.0,0.0,2582,41.5,3.059643687064291
130,2.36,38.46153846153847,34.421460892049126,12.863606981254039,1.809954751131222,935,36059303600,2.6,76898,109211,3094,1949.972204266322,100.0,0.0,7304,40.5,12.801204819277109
131,2.5,38.38199513381995,31.56934306569343,11.253041362530414,0.0,264,36059404500,4.9,90250,105735,1694,1940.1316410861866,97.0,3.0,4124,43.1,6.401551891367604
132,3.41,24.322538003965636,22.471910112359552,5.155320555188368,3.5029742233972234,2455,36059407201,5.2,44958,58766,1692,1959.6979905437354,89.4,10.6,5181,31.6,47.38467477320981
133,1.96,47.428229665071775,39.59330143540669,22.42822966507177,0.0,604,36059407301,7.6,103309,141782,1825,1994.0649315068488,91.6,8.4,7008,22.4,8.618721461187215
134,3.54,17.505030181086518,16.297786720321938,6.036217303822937,2.414486921529175,460,36059410400,10.5,110319,123325,1640,1950.7689024390243,90.9,9.1,5277,37.6,8.71707409512981
135,4.08,14.368231046931404,11.04693140794224,8.808664259927799,2.743682310469314,1127,36059407502,8.8,75979,90174,1469,1948.8192648059905,94.3,5.7,5650,34.9,19.94690265486726
136,3.13,17.062248096730855,12.180922525750113,9.046126287505595,0.0,373,36059408800,5.6,97295,117773,2247,1951.5471740097908,99.4,0.6,6988,46.8,5.337721808815112
137,2.62,30.874147551146933,27.40235585864848,17.482951022938618,1.2399256044637323,53,36059409700,1.7,109875,130017,1657,1958.8964996982502,97.3,2.7,4224,48.0,1.2547348484848484
138,2.06,43.08035714285715,39.0625,20.535714285714285,0.0,27,36065022701,6.6,60909,72189,1000,1962.3529999999998,89.6,10.4,1963,53.1,1.3754457463066736
139,2.02,53.60517155643958,46.84236698160119,15.96220785678767,0.0,17,36065023200,6.2,40684,53492,2259,1946.3481629039402,89.0,11.0,4098,44.1,0.4148365056124939
140,2.5,32.821387940841866,30.318543799772467,12.91240045506257,2.2184300341296934,10,36065024200,9.1,58346,67705,2156,1960.785250463822,81.5,18.5,4547,45.4,0.21992522542335605
141,2.42,31.397774687065365,26.39082058414465,12.343532684283725,0.3129346314325452,123,36065025300,3.5,70056,93080,3215,1959.2153965785378,89.5,10.5,6984,46.6,1.761168384879725
142,2.16,58.82352941176471,54.06758448060075,20.40050062578223,1.7521902377972465,215,36065021000,10.6,14301,24665,994,1950.546277665996,80.4,19.6,1729,35.2,12.434933487565067
143,2.33,37.87748058671268,31.83779119930975,20.793787748058673,3.968938740293356,327,36065021301,5.0,46042,58196,1333,1964.418979744936,86.9,13.1,3076,46.2,10.630689206762028
144,2.66,47.058823529411754,30.84967320261438,12.418300653594773,5.490196078431373,55,36065021402,17.2,32313,51010,859,1927.3172293364373,89.1,10.9,2040,32.1,2.696078431372549
145,2.11,51.37908915971777,45.542014111610015,20.141116100064146,0.0,76,36065022400,2.5,49408,59799,1844,1948.3204989154008,84.5,15.5,3299,42.9,2.303728402546226
146,2.47,27.90697674418605,25.58139534883721,17.32157177225341,0.0,0,36065024301,1.3,84654,98388,1364,1967.158357771261,91.4,8.6,3081,48.5,0.0
147,2.5,30.88713423130516,21.411983279145375,7.756618671620992,1.2076172782164423,66,36065024900,1.8,59132,75316,2472,1959.251213592233,87.1,12.9,5416,41.9,1.2186115214180206
148,2.48,30.276816608996533,26.06689734717416,10.092272202998846,0.46136101499423293,67,36065025500,4.0,66366,80743,1886,1958.4485683987275,91.9,8.1,4331,44.9,1.5469868390671901
149,2.46,29.975728155339805,22.006472491909385,14.199029126213592,1.3349514563106797,12,36065023000,5.8,64961,74008,2580,1968.406976744186,95.8,4.2,6115,44.6,0.19623875715453803
150,2.66,42.315369261477045,31.337325349301402,13.772455089820358,5.788423153692615,576,36065021302,8.0,38983,41759,1672,1934.7272727272727,89.9,10.1,4001,31.6,14.396400899775056
151,1.84,48.744059742023076,47.25050916496945,19.68771215207061,1.7651052274270198,69,36065021701,6.3,62884,71359,1599,1942.9896810506568,92.1,7.9,2836,57.0,2.4330042313117066
152,2.6,31.19266055045872,26.03211009174312,11.295871559633028,0.8600917431192661,4,36065024000,3.2,69054,82106,2027,1956.274543660582,86.0,14.0,4574,43.3,0.08745080891998251
153,2.45,30.413297394429478,26.774483378256964,12.398921832884096,0.0,108,36065025400,2.9,83119,121806,2474,1964.265561843169,90.0,10.0,5816,46.5,1.8569463548830811
154,2.6,30.073800738007375,24.907749077490774,8.856088560885606,2.2140221402214015,14,36065025800,4.2,46304,58218,619,1966.0702746365107,87.6,12.4,1411,38.4,0.9922041105598866
155,1.98,56.61290322580646,47.74193548387096,23.064516129032263,1.2903225806451613,28,36065021103,11.5,24750,54322,676,1938.4792899408285,91.7,8.3,1247,34.9,2.245388933440257
156,1.98,49.522900763358784,42.08015267175573,34.06488549618321,1.717557251908397,65,36065021602,0.7,58138,67743,1147,1961.8269398430689,91.4,8.6,2077,53.1,3.1295137217140105
157,2.12,55.0179211469534,49.73118279569893,20.43010752688172,3.315412186379928,95,36065021702,3.4,45435,89736,1257,1935.6933174224343,88.8,11.2,2386,39.8,3.9815590947191954
158,2.47,29.178743961352648,22.89855072463768,5.990338164251207,0.0,28,36065022100,4.2,52165,62039,1174,1941.3057921635434,88.2,11.8,2691,45.4,1.0405053883314752
159,2.28,38.57315598548972,34.58282950423217,20.193470374848854,0.0,28,36065025100,2.8,67132,83867,932,1943.6577253218884,88.7,11.3,1898,44.6,1.4752370916754478
160,2.3,36.86723973256925,29.512893982808023,14.040114613180515,0.6685768863419294,0,36065025700,2.6,52539,61983,1160,1941.771551724138,90.3,9.7,2517,47.9,0.0
161,2.47,33.89462248777838,31.884845192829985,15.046170559478545,1.3579576317218904,26,36065023502,2.6,82344,102188,1924,1972.8456340956338,95.7,4.3,4551,44.8,0.5713030103274006
162,2.98,33.25242718446602,25.364077669902912,5.4611650485436884,2.3058252427184467,421,36065020803,24.5,21159,31071,1038,1929.1676300578038,79.4,20.6,2457,25.1,17.134717134717135
163,2.49,35.42260208926876,24.40645773979107,9.971509971509972,3.418803418803419,19,36065023300,8.6,54816,64034,1143,1938.9706911636044,92.1,7.9,2629,32.6,0.7227082540890073
164,2.0,51.99628597957289,45.868152274837506,29.572887650882077,1.1142061281337048,47,36065025200,5.2,49141,66796,2369,1977.573448712537,90.9,9.1,4557,54.6,1.0313802940531052
165,2.56,48.354430379746844,38.9873417721519,8.60759493670886,2.5316455696202533,132,36065021101,10.4,19107,25052,581,1926.5309810671256,68.0,32.0,1099,27.6,12.010919017288444
166,2.15,70.66885964912281,43.969298245614034,8.991228070175438,0.0,313,36001001600,6.0,48333,70041,2064,1934.9215116279072,88.4,11.6,4198,25.3,7.455931395902811
167,2.46,58.001850138760396,39.96299722479185,3.8852913968547638,1.5726179463459757,603,36001002100,3.8,49541,69743,1347,1937.8481811432812,80.3,19.7,3550,24.3,16.985915492957744
168,2.82,19.11170928667564,16.95827725437416,8.882907133243608,4.441453566621804,78,36001013706,2.6,118125,138496,791,1953.2610619469024,93.9,6.1,2098,46.8,3.7178265014299336
169,2.83,20.27027027027027,14.527027027027025,5.912162162162162,0.0,33,36001013703,3.3,98750,109157,619,1969.7229402261712,95.6,4.4,2654,41.3,1.2434061793519218
170,2.0,0.0,0.0,0.0,0.0,0,36003940200,0.0,-666666666,-999999999,4,1962.0,25.0,75.0,2,-666666666.0,0.0
171,2.08,42.69938650306747,38.3435582822086,14.785276073619633,2.0245398773006142,4,36003950700,8.1,44713,57731,1997,1947.131447170756,81.6,18.4,3420,45.3,0.11695906432748539
172,2.49,27.399380804953562,21.671826625387002,14.086687306501545,3.0185758513931886,0,36003951000,3.3,44179,61299,1758,1956.558020477816,73.5,26.5,3212,44.2,0.0
173,2.3,34.388853704876496,28.879037365421148,11.842938568714375,1.9632678910702976,4,36003950500,8.8,47659,65285,2483,1956.4367700362466,63.6,36.4,3693,46.8,0.1083130246412131
174,2.22,41.6354556803995,34.58177278401997,14.41947565543071,1.7478152309612984,39,36003950600,11.6,38511,49143,2056,1953.4255836575878,77.9,22.1,3714,38.9,1.050080775444265
175,2.55,30.20322354590049,23.89628591450596,10.651716888577434,0.911002102312544,21,36003950400,4.6,47827,56859,3173,1966.3931610463285,45.0,55.0,3638,42.8,0.577240241891149
176,2.45,31.36246786632391,27.763496143958868,15.167095115681233,2.056555269922879,40,36003951200,9.3,45345,52989,2759,1959.2328742297934,70.5,29.5,4773,41.4,0.8380473496752567
177,2.49,31.07843137254902,25.882352941176478,10.980392156862745,1.0784313725490196,38,36003950100,5.4,51250,58093,1704,1964.3744131455398,59.9,40.1,2539,45.8,1.4966522252855454
178,2.19,42.904841402337226,30.21702838063439,12.186978297161934,1.5025041736227045,267,36003950800,8.4,48077,61724,1717,1962.4627256843328,69.8,30.2,6178,20.6,4.321786986079638
179,2.23,31.38424821002387,25.775656324582343,14.260143198090693,1.7303102625298328,2,36003951100,8.9,42830,51007,2111,1954.1167693036475,79.4,20.6,3933,50.1,0.05085176709890668
180,2.24,37.80111179740581,33.47745521927116,18.65348980852378,0.9264978381717108,37,36003950900,6.7,52693,58575,1888,1954.5402542372879,85.8,14.2,3652,43.5,1.013143483023001
181,2.48,34.87928843710292,28.84371029224905,12.07115628970775,3.2401524777636594,150,36003950300,5.6,41612,51717,1996,1954.235971943888,78.9,21.1,4880,29.6,3.0737704918032787
182,2.7,26.651884700665192,20.576496674057648,8.51441241685144,1.4634146341463417,22,36007012500,4.4,68438,77168,2872,1969.2447771587745,78.5,21.5,6114,42.4,0.3598298985933922
183,2.61,26.896551724137932,19.655172413793107,7.783251231527093,2.5615763546798034,0,36007012701,5.4,55699,69437,2183,1967.770728355474,93.0,7.0,5291,43.4,0.0
184,2.09,50.421257290991576,43.16267012313675,18.79455605962411,0.0,126,36007013800,7.0,38648,52881,1611,1943.5242085661082,95.8,4.2,3238,40.0,3.891290920321186
185,2.04,47.47169811320754,41.9622641509434,28.000000000000004,1.2075471698113207,192,36007014200,3.2,51519,72222,1491,1974.1217303822934,88.9,11.1,2712,48.4,7.079646017699115
186,2.06,40.755467196819076,35.85155732273029,23.525513585155732,0.0,7,36007013202,6.5,56603,69861,1621,1964.8214065391733,93.1,6.9,3125,53.5,0.22399999999999998
187,2.96,35.08771929824561,32.982456140350884,14.649122807017546,3.245614035087719,547,36005008900,4.6,24821,33381,1276,1941.9960815047025,89.3,10.7,3373,27.5,16.21701749184702
188,2.97,27.445339470655927,23.532796317606444,7.422324510932107,0.0,490,36005009800,11.5,63267,77506,1829,1953.0691634773102,95.0,5.0,5189,41.1,9.44305261129312
189,3.21,20.613409415121254,16.19115549215407,4.279600570613408,1.5691868758915837,1003,36005012500,8.9,31336,48407,1512,1964.6593915343915,92.7,7.3,4510,31.3,22.239467849223946
190,2.73,41.851368970013034,38.852672750977824,8.930899608865714,6.453715775749674,966,36005014900,15.0,24874,35195,1678,1946.857568533969,91.4,8.6,4423,31.5,21.84037983269274
191,3.35,27.829977628635348,23.713646532438478,12.348993288590606,1.342281879194631,2488,36005019700,6.4,25302,42588,2294,1934.6791630340015,97.4,2.6,7489,29.7,33.22205901989585
192,3.01,39.65267727930535,33.140376266280754,8.827785817655572,1.5918958031837915,763,36005022000,18.4,27969,34978,699,1966.2224606580828,98.9,1.1,2410,29.3,31.659751037344396
193,2.71,34.09893992932862,31.448763250883392,13.250883392226148,1.413427561837456,354,36005022702,11.0,31778,37204,566,1942.8833922261483,100.0,0.0,1534,34.8,23.076923076923077
194,2.95,34.913793103448285,27.58620689655172,11.422413793103447,4.956896551724138,368,36005023100,20.4,18750,30763,464,1942.8620689655168,100.0,0.0,1570,33.5,23.439490445859875
195,3.0,32.87037037037037,26.11111111111111,5.092592592592593,2.1296296296296298,1095,36005023501,9.4,23311,31421,1100,1932.7818181818186,98.2,1.8,3235,31.7,33.84853168469861
196,2.99,25.07645259938837,24.617737003058103,15.290519877675841,0.0,1097,36005001600,9.1,33118,41480,2045,1972.2887530562348,95.9,4.1,6115,32.6,17.93949304987735
197,4.64,0.0,0.0,0.0,0.0,70,36005002400,0.0,-666666666,-999999999,28,1994.5,100.0,0.0,130,27.9,53.84615384615385
198,3.19,11.320754716981131,7.158712541620422,4.1065482796892345,0.0,26,36059413400,2.6,140167,154355,1919,1963.5250130276183,93.9,6.1,5761,41.3,0.4513105363652144
199,3.11,13.38862559241706,8.293838862559241,6.161137440758294,0.8293838862559242,48,36059415500,2.4,134286,154932,872,1954.738532110092,96.8,3.2,2632,45.6,1.82370820668693
200,2.69,42.79437609841828,37.96133567662566,26.098418277680143,0.0,473,36059517301,5.3,69952,137821,1281,1955.0230288836847,88.8,11.2,3117,40.1,15.174847609881295
201,3.17,16.971279373368144,14.464751958224545,8.45953002610966,0.0,151,36059520300,2.8,123087,133291,1955,1956.5900255754475,98.0,2.0,6089,42.5,2.4798817539825913
202,4.24,18.343195266272193,14.003944773175542,8.21827744904668,1.5121630506245891,1429,36059407102,5.5,86505,96271,1537,1950.3490566037733,99.0,1.0,6454,40.1,22.141307716145025
203,2.46,32.874196510560154,23.69146005509642,10.192837465564738,0.0,30,36065024303,5.5,57882,71878,1236,1960.2944983818772,88.1,11.9,2680,46.3,1.1194029850746268
204,2.88,23.90776699029126,22.694174757281555,13.41019417475728,0.7281553398058253,93,36103147702,8.3,95938,109917,1992,1956.308232931727,82.7,17.3,4824,45.4,1.9278606965174128
205,3.12,30.09751773049645,27.21631205673759,24.911347517730498,1.6843971631205674,143,36103158115,1.3,89107,109134,2272,1975.1139964788733,99.3,0.7,7101,41.0,2.0138008731164625
206,2.52,26.418242491657395,22.803114571746388,11.067853170189096,0.0,224,36103158207,3.4,119167,181934,1961,1973.8222845487,91.7,8.3,4554,48.6,4.9187527448397015
207,3.08,23.26689774696707,16.421143847487002,5.589254766031196,0.0,105,36103158304,3.5,127908,154251,2441,1968.5454731667346,94.6,5.4,7146,41.6,1.4693534844668346
208,2.11,59.26605504587156,55.53516819571866,40.97859327217125,0.5504587155963303,98,36103158502,5.0,35703,63740,1705,1974.7123167155426,95.9,4.1,3513,47.8,2.789638485624822
209,3.16,33.44797936371453,24.59157351676698,10.232158211521924,4.643164230438521,253,36103158608,8.0,92560,95236,1294,1957.8616692426583,89.9,10.1,3957,36.3,6.39373262572656
210,2.92,23.92790553138595,19.701678060907398,11.622125543816034,1.678060907395898,28,36103158802,5.7,117313,126692,1793,1960.7576687116566,89.7,10.3,4742,43.4,0.5904681568958245
211,3.59,15.083798882681565,13.842333954065795,1.675977653631285,3.662321539416512,932,36103159103,5.6,50424,68038,1764,1971.0731292517007,91.3,8.7,6138,29.7,15.184099055066797
212,3.14,27.68762677484787,22.109533468559842,4.86815415821501,1.0649087221095337,695,36103159106,4.4,92381,101003,2125,1988.9762352941175,92.8,7.2,7026,35.1,9.891830344434956
213,2.4,31.77022274325909,27.080890973036343,13.130128956623686,2.9308323563892147,75,36103159300,1.6,103438,143873,1150,1955.4269565217392,74.2,25.8,2050,54.1,3.6585365853658534
214,2.77,20.923076923076927,17.934065934065934,10.505494505494504,0.0,89,36103159601,6.2,99622,127396,2545,1967.2056974459726,89.4,10.6,6365,43.2,1.3982717989002356
215,2.9,41.02311854402361,36.05509099852435,15.691096901131331,0.0,1424,36103169800,6.7,58401,68078,2208,1954.8944746376806,92.1,7.9,6055,36.0,23.5177539223782
216,2.32,40.772014475271405,32.93124246079614,14.354644149577803,0.0,128,36103170101,9.6,56799,80495,1206,1935.121890547264,68.7,31.3,2057,46.5,6.222654350996597
217,3.13,42.938119981105345,32.735002361832784,16.769012753897027,0.0,1442,36103190401,3.6,65052,83525,2831,1969.4452490286121,74.8,25.2,9632,36.0,14.970930232558139
218,2.59,34.989959839357425,22.439759036144576,12.449799196787147,0.9036144578313252,578,36103190707,2.2,113403,174939,4387,1977.315591520401,45.4,54.6,5160,47.2,11.2015503875969
219,2.62,21.342134213421346,19.801980198019802,11.661166116611659,2.0902090209020905,51,36103110401,3.9,175875,191427,1025,1956.3731707317072,88.7,11.3,2382,49.7,2.141057934508816
220,2.43,33.5978835978836,27.744708994708997,13.458994708994709,0.0,168,36103110600,3.9,108850,137811,3361,1948.8796489140134,90.0,10.0,7405,48.3,2.2687373396353814
221,3.7,27.967257844474762,25.284220100045477,12.050932241928148,3.5015916325602547,1313,36103111100,2.9,65689,83164,2616,1956.8834097859326,84.1,15.9,8165,35.1,16.08083282302511
222,2.88,36.34551495016611,34.883720930232556,29.501661129568106,1.3953488372093024,125,36103111503,6.8,72542,101330,1776,1965.4572072072074,84.7,15.3,4341,43.6,2.8795208477309373
223,3.03,19.28079571537873,19.28079571537873,10.941086457536345,0.0,159,36103135301,4.2,119505,144189,1336,1964.417664670659,97.8,2.2,3990,45.0,3.984962406015038
224,2.65,25.779967159277504,21.428571428571427,13.711001642036125,0.0,12,36103135304,3.6,120000,126950,1304,1969.1395705521472,93.4,6.6,3230,47.3,0.37151702786377705
225,4.49,10.68289384719405,7.640297498309667,3.1778228532792427,0.7437457741717377,1389,36103145602,3.8,74464,89549,1554,1960.4137709137708,95.2,4.8,6648,30.9,20.89350180505415
226,3.08,31.68971737823211,21.888153938665067,5.3517739025856885,0.1803968731208659,1710,36029006100,5.6,34112,43868,2172,1925.4208103130757,76.6,23.4,5154,26.9,33.17811408614668
227,1.66,69.91747936984247,60.31507876969242,27.90697674418605,0.0,118,36029006602,3.7,49625,75851,1501,1939.402731512325,88.8,11.2,2412,45.7,4.892205638474295
228,2.54,26.584507042253517,21.36150234741784,10.915492957746476,0.5868544600938966,67,36029009104,2.8,94605,120300,1719,1964.453461314718,99.1,0.9,4362,45.5,1.5359926639156352
229,2.01,44.63636363636363,38.13636363636363,22.863636363636363,0.4090909090909091,107,36029010002,4.3,46215,54878,2286,1970.4510061242347,96.2,3.8,4426,54.8,2.4175327609579753
230,2.22,47.93856103476153,36.70169765561843,5.6588520614389655,0.7275666936135812,34,36029005201,3.7,65525,79059,1488,1925.864247311828,83.1,16.9,2899,34.4,1.1728182131769576
231,1.89,52.99586776859504,44.42148760330578,17.458677685950413,0.0,114,36029007202,10.5,44471,102585,1048,1970.628816793893,92.4,7.6,1825,39.9,6.2465753424657535
232,2.55,32.782283218964444,28.633811603243924,13.911416094822206,0.4366812227074235,244,36029007302,5.8,78065,89903,3328,1966.7872596153845,96.3,3.7,8188,41.6,2.9799706888128967
